result,team_hero_ids,enemy_hero_ids,id,created_date,updated_date,created_by_id,is_sample
victoire,"[""lore-weaver"",""soul-forger"",""snow-queen"",""incinerator"",""storm-fox""]","[""boommeister"",""black-crow"",""tracker"",""rose-knight"",""death-knight""]",6a7847cc4ce34fbbe87d91a3,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""prima-donna"",""demon-slayer"",""rose-knight"",""night-raven"",""tracker""]","[""songstress-of-the-sea"",""witch-doll"",""rose-knight"",""snail-princess"",""lore-weaver""]",6a7847cc4ce34fbbe87d91a8,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""sea-squire"",""chronicler"",""storm-fox"",""shade"",""soul-forger""]","[""boommeister"",""don-guappo"",""demon-slayer"",""rose-knight"",""lore-weaver""]",6a7847cc4ce34fbbe87d918c,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""lore-weaver"",""prima-donna"",""berserker"",""witch-doll"",""sage-of-storms""]","[""boommeister"",""rose-knight"",""tracker"",""demon-slayer"",""don-guappo""]",6a7847cc4ce34fbbe87d9192,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""snow-queen"",""black-crow"",""rose-knight"",""tracker"",""lore-weaver""]","[""tracker"",""rose-knight"",""black-crow"",""boommeister"",""holy-sword""]",6a7847cc4ce34fbbe87d919f,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""rose-knight"",""don-guappo"",""demon-slayer"",""prima-donna""]","[""boommeister"",""demon-slayer"",""rose-knight"",""tracker"",""don-guappo""]",6a7847cc4ce34fbbe87d918d,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""rose-knight"",""tracker"",""don-guappo"",""prima-donna""]","[""boommeister"",""black-crow"",""rose-knight"",""tracker"",""don-guappo""]",6a7847cc4ce34fbbe87d9198,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""boommeister"",""rose-knight"",""shade"",""berserker"",""prima-donna""]","[""demon-slayer"",""rose-knight"",""shade"",""cursed-hunter"",""don-guappo""]",6a7847cc4ce34fbbe87d919b,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""rose-knight"",""don-guappo"",""tracker"",""prima-donna""]","[""rose-knight"",""black-crow"",""boommeister"",""tracker"",""don-guappo""]",6a7847cc4ce34fbbe87d918e,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""prima-donna"",""berserker"",""lore-weaver"",""boommeister"",""grove-guardian""]","[""demon-slayer"",""rose-knight"",""shade"",""don-guappo"",""cursed-hunter""]",6a7847cc4ce34fbbe87d919a,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""lore-weaver"",""soul-forger"",""prima-donna"",""incinerator"",""sage-of-storms""]","[""tracker"",""boommeister"",""don-guappo"",""rose-knight"",""black-crow""]",6a7847cc4ce34fbbe87d91a6,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""lore-weaver"",""black-crow"",""demon-slayer"",""witch-doll"",""rose-knight""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a7847cc4ce34fbbe87d91ab,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""rose-knight"",""berserker"",""demon-slayer"",""cursed-hunter"",""don-guappo""]","[""rose-knight"",""shade"",""demon-slayer"",""cursed-hunter"",""don-guappo""]",6a7847cc4ce34fbbe87d919c,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""black-crow""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a7847cc4ce34fbbe87d91aa,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""lore-weaver"",""black-crow"",""barbarian"",""rose-knight"",""witch-doll""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a7847cc4ce34fbbe87d91ae,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""lore-weaver"",""prima-donna"",""berserker"",""witch-doll"",""sage-of-storms""]","[""boommeister"",""rose-knight"",""tracker"",""demon-slayer"",""don-guappo""]",6a7847cc4ce34fbbe87d9191,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""rose-knight"",""don-guappo"",""storm-fox"",""black-crow""]","[""tracker"",""rose-knight"",""don-guappo"",""boommeister"",""black-crow""]",6a7847cc4ce34fbbe87d91a9,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""lore-weaver"",""black-crow"",""demon-slayer"",""witch-doll"",""rose-knight""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a7847cc4ce34fbbe87d91ac,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""prima-donna"",""black-crow"",""demon-slayer"",""witch-doll"",""rose-knight""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a7847cc4ce34fbbe87d91ad,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""lore-weaver"",""berserker"",""prima-donna"",""witch-doll"",""sage-of-storms""]","[""boommeister"",""black-crow"",""rose-knight"",""death-knight"",""tracker""]",6a7847cc4ce34fbbe87d9193,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""rose-knight"",""demon-slayer"",""don-guappo"",""prima-donna""]","[""boommeister"",""rose-knight"",""demon-slayer"",""tracker"",""don-guappo""]",6a7847cc4ce34fbbe87d9197,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""sea-squire"",""snow-queen"",""necroduke"",""twilight-priestess"",""scarlet-bolt""]","[""boommeister"",""don-guappo"",""demon-slayer"",""rose-knight"",""lore-weaver""]",6a7847cc4ce34fbbe87d918b,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""black-crow"",""rose-knight"",""tracker"",""soul-forger""]","[""boommeister"",""black-crow"",""rose-knight"",""tracker"",""death-knight""]",6a7847cc4ce34fbbe87d9199,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""prima-donna"",""berserker"",""lore-weaver"",""femme-fatale"",""boommeister""]","[""incinerator"",""rose-knight"",""don-guappo"",""demon-slayer"",""tracker""]",6a7847cc4ce34fbbe87d91a0,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""grove-guardian"",""demon-slayer"",""rose-knight"",""prima-donna"",""tracker""]","[""lore-weaver"",""rose-knight"",""tracker"",""demon-slayer"",""witch-doll""]",6a7847cc4ce34fbbe87d91a5,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""prima-donna"",""black-crow"",""barbarian"",""rose-knight"",""witch-doll""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a7847cc4ce34fbbe87d91af,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""sea-squire"",""bombin-goblin"",""sage-of-storms"",""twilight-priestess"",""oath-keeper""]","[""boommeister"",""don-guappo"",""demon-slayer"",""rose-knight"",""lore-weaver""]",6a7847cc4ce34fbbe87d918a,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""lore-weaver"",""prima-donna"",""berserker"",""witch-doll"",""sage-of-storms""]","[""boommeister"",""rose-knight"",""tracker"",""demon-slayer"",""don-guappo""]",6a7847cc4ce34fbbe87d9190,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""don-guappo"",""demon-slayer"",""prima-donna"",""witch-doll"",""child-of-light""]","[""boommeister"",""rose-knight"",""tracker"",""holy-sword"",""lore-weaver""]",6a7847cc4ce34fbbe87d919d,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""rose-knight"",""berserker"",""lore-weaver"",""sage-of-storms"",""prima-donna""]","[""boommeister"",""black-crow"",""rose-knight"",""death-knight"",""tracker""]",6a7847cc4ce34fbbe87d9194,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""magmaroid"",""witch-doll"",""prima-donna"",""grim-wolf"",""big-guy""]","[""incinerator"",""rose-knight"",""don-guappo"",""demon-slayer"",""tracker""]",6a7847cc4ce34fbbe87d91a1,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""lore-weaver"",""prima-donna"",""berserker"",""witch-doll"",""sage-of-storms""]","[""boommeister"",""rose-knight"",""tracker"",""demon-slayer"",""don-guappo""]",6a7847cc4ce34fbbe87d918f,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""witch-doll"",""berserker"",""prima-donna"",""don-guappo"",""lore-weaver""]","[""death-knight"",""rose-knight"",""boommeister"",""black-crow"",""tracker""]",6a7847cc4ce34fbbe87d9195,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
defaite,"[""don-guappo"",""soul-forger"",""prima-donna"",""death-knight"",""sage-of-storms""]","[""boommeister"",""rose-knight"",""tracker"",""holy-sword"",""lore-weaver""]",6a7847cc4ce34fbbe87d919e,"2026-08-09T09:26:36,827","2026-08-09T09:26:36,827",6a5b8bf7216d9ce22701983a,false
victoire,"[""tracker"",""snow-queen"",""rose-knight"",""lore-weaver"",""black-crow""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca68,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""tracker"",""rose-knight"",""child-of-light"",""boommeister"",""black-crow""]","[""tracker"",""demon-slayer"",""rose-knight"",""boommeister"",""black-crow""]",6a78473e1ce7f5d85e18ca73,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""boommeister"",""don-guappo"",""rose-knight"",""incinerator"",""black-crow""]","[""prima-donna"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca80,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""berserker"",""lore-weaver"",""prima-donna"",""sage-of-storms"",""witch-doll""]","[""boommeister"",""rose-knight"",""don-guappo"",""demon-slayer"",""tracker""]",6a78473e1ce7f5d85e18ca88,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""petite-devil"",""rose-knight"",""don-guappo"",""witch-doll"",""lore-weaver""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca6b,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""petite-devil"",""witch-doll"",""rose-knight"",""sea-squire"",""lore-weaver""]","[""petite-devil"",""demon-slayer"",""rose-knight"",""lore-weaver"",""tracker""]",6a78473e1ce7f5d85e18ca6e,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""rose-knight"",""don-guappo"",""demon-slayer"",""lore-weaver""]","[""boommeister"",""rose-knight"",""don-guappo"",""demon-slayer"",""tracker""]",6a78473e1ce7f5d85e18ca7a,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""demon-slayer"",""lore-weaver"",""rose-knight"",""black-crow"",""witch-doll""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca87,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""cursed-hunter"",""don-guappo"",""rose-knight"",""incinerator"",""shade""]","[""prima-donna"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca5c,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""lore-weaver"",""demon-slayer"",""rose-knight"",""incinerator"",""witch-doll""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca5e,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""lore-weaver"",""rose-knight"",""don-guappo"",""petite-devil"",""black-crow""]","[""tracker"",""rose-knight"",""don-guappo"",""grove-guardian"",""black-crow""]",6a78473e1ce7f5d85e18ca61,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""lore-weaver"",""demon-slayer"",""rose-knight"",""snow-queen"",""black-crow""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca72,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""cursed-hunter"",""rose-knight"",""don-guappo"",""demon-slayer"",""boommeister""]","[""petite-devil"",""demon-slayer"",""rose-knight"",""witch-doll"",""lore-weaver""]",6a78473e1ce7f5d85e18ca7b,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""sea-squire"",""demon-slayer"",""rose-knight"",""witch-doll"",""lore-weaver""]","[""demon-slayer"",""rose-knight"",""lore-weaver"",""tracker"",""witch-doll""]",6a78473e1ce7f5d85e18ca6f,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""demon-slayer"",""rose-knight"",""shade"",""tracker""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca78,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""rose-knight"",""don-guappo"",""scarlet-bolt"",""tracker""]","[""petite-devil"",""don-guappo"",""berserker"",""rose-knight"",""lore-weaver""]",6a78473e1ce7f5d85e18ca65,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""prima-donna"",""rose-knight"",""don-guappo"",""boommeister"",""tracker""]","[""tracker"",""rose-knight"",""don-guappo"",""boommeister"",""black-crow""]",6a78473e1ce7f5d85e18ca7d,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""demon-slayer"",""lore-weaver"",""rose-knight"",""sea-squire"",""witch-doll""]","[""demon-slayer"",""rose-knight"",""witch-doll"",""tracker"",""lore-weaver""]",6a78473e1ce7f5d85e18ca81,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""petite-devil"",""rose-knight"",""don-guappo"",""witch-doll"",""lore-weaver""]","[""petite-devil"",""demon-slayer"",""rose-knight"",""witch-doll"",""lore-weaver""]",6a78473e1ce7f5d85e18ca6d,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""rose-knight"",""don-guappo"",""demon-slayer"",""tracker""]","[""demon-slayer"",""rose-knight"",""petite-devil"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca71,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""tracker"",""rose-knight"",""death-knight"",""boommeister"",""black-crow""]","[""boommeister"",""demon-slayer"",""rose-knight"",""shade"",""tracker""]",6a78473e1ce7f5d85e18ca74,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""rose-knight"",""don-guappo"",""demon-slayer"",""prima-donna""]","[""boommeister"",""rose-knight"",""don-guappo"",""demon-slayer"",""tracker""]",6a78473e1ce7f5d85e18ca7e,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""tracker"",""snow-queen"",""rose-knight"",""prima-donna"",""black-crow""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca5f,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""demon-slayer"",""lore-weaver"",""rose-knight"",""shade"",""witch-doll""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca86,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""demon-slayer"",""lore-weaver"",""rose-knight"",""sea-squire"",""witch-doll""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca8b,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""sea-squire"",""demon-slayer"",""rose-knight"",""witch-doll"",""lore-weaver""]","[""demon-slayer"",""rose-knight"",""lore-weaver"",""tracker"",""witch-doll""]",6a78473e1ce7f5d85e18ca70,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""black-crow"",""demon-slayer"",""lore-weaver"",""rose-knight"",""witch-doll""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca89,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""prima-donna"",""demon-slayer"",""rose-knight"",""scarlet-bolt"",""tracker""]","[""prima-donna"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca5d,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""rose-knight"",""death-knight"",""snow-queen"",""tracker""]","[""boommeister"",""rose-knight"",""death-knight"",""incinerator"",""tracker""]",6a78473e1ce7f5d85e18ca63,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""tracker"",""snow-queen"",""rose-knight"",""lore-weaver"",""black-crow""]","[""tracker"",""demon-slayer"",""rose-knight"",""lore-weaver"",""black-crow""]",6a78473e1ce7f5d85e18ca64,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""lore-weaver"",""rose-knight"",""don-guappo"",""petite-devil"",""tracker""]","[""lore-weaver"",""rose-knight"",""don-guappo"",""demon-slayer"",""black-crow""]",6a78473e1ce7f5d85e18ca67,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""demon-slayer"",""rose-knight"",""snow-queen"",""tracker""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca75,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""boommeister"",""demon-slayer"",""prima-donna"",""don-guappo"",""rose-knight""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca8c,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""lore-weaver"",""rose-knight"",""don-guappo"",""boommeister"",""black-crow""]","[""tracker"",""rose-knight"",""don-guappo"",""boommeister"",""black-crow""]",6a78473e1ce7f5d85e18ca62,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""trickster"",""rose-knight"",""don-guappo"",""boommeister"",""black-crow""]","[""trickster"",""boommeister"",""rose-knight"",""tracker"",""black-crow""]",6a78473e1ce7f5d85e18ca77,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""demon-slayer"",""rose-knight"",""scarlet-bolt"",""lore-weaver""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca79,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""snow-queen"",""demon-slayer"",""rose-knight"",""witch-doll"",""lore-weaver""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""snow-queen"",""tracker""]",6a78473e1ce7f5d85e18ca60,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""demon-slayer"",""lore-weaver"",""rose-knight"",""sea-squire"",""snow-queen""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca84,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""boommeister"",""rose-knight"",""cursed-hunter"",""incinerator"",""black-crow""]","[""demon-slayer"",""rose-knight"",""witch-doll"",""tracker"",""lore-weaver""]",6a78473e1ce7f5d85e18ca82,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""boommeister"",""don-guappo"",""shade"",""demon-slayer"",""black-crow""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca85,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""tracker"",""snow-queen""]",6a78473e1ce7f5d85e18ca6c,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""tracker"",""rose-knight"",""don-guappo"",""boommeister"",""black-crow""]","[""boommeister"",""rose-knight"",""don-guappo"",""demon-slayer"",""tracker""]",6a78473e1ce7f5d85e18ca76,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""tracker"",""rose-knight"",""death-knight"",""boommeister"",""black-crow""]","[""boommeister"",""rose-knight"",""don-guappo"",""demon-slayer"",""tracker""]",6a78473e1ce7f5d85e18ca66,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""boommeister"",""rose-knight"",""don-guappo"",""demon-slayer"",""lore-weaver""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""boommeister"",""tracker""]",6a78473e1ce7f5d85e18ca7c,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""prima-donna"",""demon-slayer"",""rose-knight"",""don-guappo"",""black-crow""]","[""prima-donna"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca7f,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""trickster"",""rose-knight"",""death-knight"",""boommeister"",""black-crow""]","[""snow-queen"",""demon-slayer"",""rose-knight"",""witch-doll"",""lore-weaver""]",6a78473e1ce7f5d85e18ca69,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
victoire,"[""tracker"",""snow-queen"",""rose-knight"",""lore-weaver"",""black-crow""]","[""tracker"",""holy-sword"",""rose-knight"",""boommeister"",""black-crow""]",6a78473e1ce7f5d85e18ca6a,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""boommeister"",""rose-knight"",""cursed-hunter"",""lore-weaver"",""black-crow""]","[""demon-slayer"",""rose-knight"",""witch-doll"",""tracker"",""lore-weaver""]",6a78473e1ce7f5d85e18ca83,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""boommeister"",""don-guappo"",""scarlet-bolt"",""prima-donna"",""berserker""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca8a,"2026-08-09T09:24:14,144","2026-08-09T09:24:14,144",6a5b8bf7216d9ce22701983a,false
defaite,"[""lore-weaver"",""black-crow"",""barbarian"",""rose-knight"",""witch-doll""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca4d,"2026-08-09T09:24:14,140","2026-08-09T09:24:14,140",6a5b8bf7216d9ce22701983a,false
defaite,"[""prima-donna"",""tracker"",""rose-knight"",""incinerator"",""demon-slayer""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca51,"2026-08-09T09:24:14,140","2026-08-09T09:24:14,140",6a5b8bf7216d9ce22701983a,false
victoire,"[""rose-knight"",""demon-slayer"",""magmaroid"",""black-crow"",""tracker""]","[""lore-weaver"",""demon-slayer"",""rose-knight"",""witch-doll"",""tracker""]",6a78473e1ce7f5d85e18ca56,"2026-08-09T09:24:14,140","2026-08-09T09:24:14,140",6a5b8bf7216d9ce22701983a,false
defaite,"[""don-guappo"",""demon-slayer"",""prima-donna"",""witch-doll"",""child-of-light""]","[""boommeister"",""rose-knight"",""tracker"",""holy-sword"",""lore-weaver""]",6a78473e1ce7f5d85e18ca3c,"2026-08-09T09:24:14,140","2026-08-09T09:24:14,140",6a5b8bf7216d9ce22701983a,false
defaite,"[""don-guappo"",""soul-forger"",""prima-donna"",""death-knight"",""sage-of-storms""]","[""boommeister"",""rose-knight"",""tracker"",""holy-sword"",""lore-weaver""]",6a78473e1ce7f5d85e18ca3d,"2026-08-09T09:24:14,140","2026-08-09T09:24:14,140",6a5b8bf7216d9ce22701983a,false
